lepton_pT,lepton_eta,lepton_phi,missing_energy_magnitude,missing_energy_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_2_pt,jet_2_eta,jet_2_phi,jet_3_pt,jet_3_eta,jet_3_phi,jet_4_pt,jet_4_eta,jet_4_phi,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,target
-0.47957337,2.0813115,-0.91975474,-0.599931,-1.756768,1.1229687,0.9003831,1.4496979,1.3148062,0.9994346,0.26049808,-1.7326341,1.340858,-1.157775,-0.16970778,0.36668143,2.1525192,-0.6903285,-0.39339876,-0.06461817,0.37426642,1.5036169,-0.5401646,0.07495797,1
1.5985473,-0.50736624,-1.0548823,-0.46860743,1.9304585,-0.29623485,-0.41043314,0.8444289,-1.7414571,1.1830362,-1.079374,-1.2521344,1.7792346,0.97706246,-0.9723745,1.9259512,-0.5083371,0.30623704,0.31194344,2.2829723,0.18087183,-1.0875634,-0.49975905,-0.2596138,1
1.2313039,-0.69272155,0.51130897,-0.94837713,-1.5326426,-2.0297563,2.9857688,-0.6984938,-1.5179627,-0.16244733,0.86168975,-0.41898948,-2.9090912,0.21028537,1.3447456,-0.57747793,-1.2851818,0.11280545,0.13735339,-0.29807532,0.31354684,-0.9116609,-0.6822303,-0.98957354,0
-1.051477,0.79109395,0.4130586,-0.07978523,0.57981825,-0.17701623,-0.6220992,-1.125904,-0.3757341,-1.0756433,1.0819013,-1.4916039,-0.31288725,-2.1183712,0.045000196,-1.4717928,0.54883873,-1.4869239,-0.1403262,-0.23010285,-1.7857507,0.52198917,-0.95738095,-1.6707382,1
0.3454374,-0.99207443,-0.021894306,-1.5615306,-0.16108167,-0.094785094,0.19512248,-0.042040825,-0.08348409,1.2643048,-1.2088292,-1.2604439,0.6049643,1.0890942,-0.94282466,1.0715237,-0.033082932,1.0176322,-0.2544387,-0.49783748,-1.0521187,-1.2156873,-0.053128302,0.58516705,1
-0.57582265,1.8354702,0.35948443,-1.0190214,1.0949001,-0.18815356,0.62557614,0.17658302,-1.4039208,1.4307702,0.23167348,-1.4603336,1.5396919,-0.98792493,0.09495233,-1.033227,-0.7756189,0.07557148,-0.37420905,-0.91466945,-0.9668107,0.35051394,-0.31335735,-1.3040773,0
-0.6561226,-0.504689,0.11939536,0.14520776,-1.7300842,1.7440817,0.22298056,-1.3828086,4.6075416,0.011186361,-0.13894391,-1.5477228,0.47625476,-1.0294857,-0.60057485,-0.7772511,-0.17379749,0.28334102,-1.1272931,0.46314946,2.5291815,-0.005268283,1.5216014,0.91262305,0
-0.9290885,1.3825425,0.43636888,0.413379,2.235712,0.30156618,-0.1815953,0.3437444,-0.26031607,0.25260913,-0.115992665,-0.97141474,-0.726524,0.73949826,0.07573736,0.6102189,-0.73343134,-0.6670046,-1.6309886,-0.09187269,-0.3365396,0.23003373,-0.79404926,-0.9277033,1
-0.4718355,-0.19597816,-1.8217878,-0.3898729,1.1784947,-0.3538816,0.5005729,1.5649674,0.5099466,-0.2238355,-0.8051154,1.0554526,-0.22458565,-0.33910322,-0.47632998,0.4423709,-0.29453713,-0.21675554,-0.81891274,-0.64871186,1.1490409,-0.8855545,0.22429974,-0.002127707,1
-1.1223769,0.6926503,-1.2487552,-1.2364457,0.5035039,0.10566792,-0.9205826,1.5124191,1.0235755,2.6320515,-0.1231091,0.09837186,0.28459907,1.2084692,0.3108022,0.08000569,-0.9582955,-0.63639927,0.16554393,-0.50704813,-1.0229807,0.77006626,-0.6578458,0.74667025,0
-0.11505231,-0.020054221,1.7702956,1.9899172,1.4069095,-1.4193738,-0.8838708,-1.8574753,0.074274845,-1.4970692,-0.28202695,-0.06178713,1.2539037,-0.24991369,0.24323735,0.63564754,0.1761088,-0.6408929,-1.3424942,-0.31197768,0.22285756,-0.2558027,-0.7193619,-0.13107634,0
-1.1682168,0.45615757,-0.34421977,-0.23597437,0.49413764,-1.0869781,-0.8938112,0.6176217,-0.5030508,1.4668254,-1.5131426,0.16774283,0.53146076,-1.6810405,-0.7444504,1.1391575,-0.19644845,0.3526963,-1.028457,-0.56109285,0.69256616,0.15924624,-0.1424433,-0.22941771,1
0.69909155,1.762546,-0.26634943,0.9091122,-0.21259338,-0.8525748,1.3794353,1.6969873,2.1912384,-0.02870129,-0.84306,-1.725352,1.7169397,1.7522607,-0.87721837,-0.85600024,0.8414638,-0.541115,-0.5037753,0.263726,2.2128878,-0.51532507,-0.05423358,0.36579436,0
0.17574492,0.65615857,-0.99155194,0.4069689,-0.026522398,-1.6832821,1.5357068,-1.0367396,0.18578976,-0.4582379,1.056629,2.0495636,-0.05422093,0.14607087,-0.4192928,0.40534022,1.2860171,-0.21241757,-0.22052449,3.4151585,-1.0678687,-0.5746331,-0.15552396,-0.42093784,0
0.9141653,1.1190434,1.8531668,0.17892206,1.8628953,-0.5390779,0.48571935,-0.20436096,-0.5236174,-0.9269578,1.2476795,-1.7588758,1.1979938,2.6672702,0.056952477,-0.47087502,0.8209299,0.30425465,-0.28226596,0.010893673,-0.60993665,-0.028090507,1.35355,0.5488619,1
0.4927702,0.9201748,1.0813973,0.71333635,0.7406715,-1.282212,1.7090838,-1.064388,-0.19881022,-0.5481205,-0.6992823,-1.0284747,-0.36080688,1.1610945,0.1193011,1.4033872,-2.0338473,-0.34337354,-1.3181946,0.59098524,-0.22923684,1.106147,-2.058668,-1.6058291,0
-1.1960288,-2.4491076,0.7431505,0.35964862,-0.7041333,-0.84548473,1.297267,-0.3516005,-0.5118845,-0.76021534,-0.9567733,0.10203493,-0.37095508,0.09148489,0.39387572,0.2254745,1.3557587,0.10640752,-0.010058522,-0.101414025,-0.59861696,-1.2549332,-1.8602647,-0.25931418,0
0.027040303,0.8542832,-0.9634891,-2.200246,0.9465508,0.06348118,1.084974,-0.049054503,1.0070753,1.6707163,0.17823961,0.2467626,1.4021459,2.0723403,1.4983425,-1.4543971,-1.7789998,0.07834998,0.8506368,-0.3332408,-0.17010319,-0.18173324,0.5911291,-0.17998573,1
-0.7121076,1.823834,2.6313505,0.26885197,-1.6532558,0.58972263,-0.43353456,0.21426947,0.2038309,1.9888992,-1.1094942,1.0323744,0.82281923,1.4715123,-0.71057695,0.9695528,0.919855,-0.3131235,-0.7893026,-0.48693493,0.09782103,1.4350158,0.50408053,-0.22056924,0
0.5698507,-1.2368923,0.9026679,-1.1213944,2.3432517,-0.6517137,-0.47984317,0.39296255,0.38476884,0.3020396,2.94747,0.44670826,0.48929086,-0.2359412,0.84156924,1.4062014,0.9600042,0.13949902,-0.6930924,-0.23691496,-0.79355377,-0.06808728,0.98895144,0.70491433,1
-0.6059643,-0.2952065,1.5995355,-0.2710048,-0.76974285,1.4489527,-0.31301755,-1.6119511,2.4619489,0.72839665,2.7773008,4.202605,0.13199577,-0.11033213,-1.3313406,2.0515974,-0.11818564,2.2607207,2.261415,2.7384768,0.92138815,-0.0656551,2.5575948,2.21662,1
0.79018855,-1.6156838,1.4896486,-0.71520114,-2.4300487,-0.53231865,-1.0738759,-0.07077561,-0.09565077,1.1685467,1.4758883,0.32252118,-1.0306307,-0.85837215,1.210156,0.9635961,-0.69555926,-0.25396454,0.516471,-1.0343418,2.0134223,-0.13863516,0.18139371,1.3368101,0
-1.465111,1.9012307,1.4905398,2.0552561,-0.6609546,1.7092125,2.1657093,1.1125854,1.2646966,-1.1718651,-0.5882924,2.835185,0.2725314,-0.080432355,2.1939416,-0.17278776,-0.3949536,1.1753113,0.8365492,0.26271027,-0.097584665,0.08222878,-0.6872067,1.3308,1
-1.0538188,1.4860032,-1.6979007,-0.4247923,0.24510214,-1.0020359,1.8937597,1.28231,-0.0988937,-0.2019065,0.37367687,-2.5980682,0.20912558,-0.43222928,-2.875193,2.0158694,0.032305956,-0.44504896,-1.2555819,0.29871964,-0.36132696,-0.460112,-1.1137463,0.6136231,0
-0.6005914,-0.035639793,-1.6886404,-1.4544351,-0.75545466,1.2962179,-2.3227315,0.7874891,1.7715074,-0.6333813,-0.69141227,-0.7463443,-0.42900962,-1.0142131,0.027942628,-0.84029204,0.3350623,0.49113208,-0.39740315,0.119220644,0.54944706,-0.7410009,0.04061999,0.06123985,0
-1.3767259,0.41221228,0.30134097,1.3902125,-0.73334044,0.43967214,0.69813013,0.4705633,-1.2602679,2.0748472,-0.81260437,0.90513575,0.1540469,-0.7759588,-0.6448929,-2.2177193,-0.76589036,3.832938,3.2563272,1.0936512,0.1551101,0.264504,0.2701323,0.8394084,1
-1.4148052,0.6494245,0.9592642,-0.41388512,0.58259535,-0.46798256,0.7700933,-1.2003379,-0.18642591,-1.4503696,-0.29442945,-0.42827553,0.8508393,1.5006044,0.53044015,0.018864036,-0.7783447,0.7369571,0.59944785,-1.1204228,-1.0665479,-0.36462837,-0.3005368,-0.23464054,1
1.1195319,0.15988147,2.1487064,0.08374244,-1.3490704,3.2960782,-0.21220616,-0.94526803,0.49890274,-0.6325547,1.6016451,0.09840688,-0.52033424,2.2207894,-0.3461876,0.5416497,-0.23116295,0.10741654,2.2766786,0.21719408,0.65231377,-1.4720006,1.0960585,2.3088408,1
1.7422097,0.46595028,-2.1142972,0.24302605,-1.9333658,0.8981389,-0.7110303,0.8349846,-0.6424564,0.80730104,-0.92628574,-0.5601686,-0.41951302,1.5204384,-1.3925917,2.225105,-0.65622526,0.4525236,0.28440464,-0.6642178,2.8118904,-0.67785954,1.0451512,0.3046505,0
0.11184394,0.47548056,2.0381832,-0.9208493,-0.06411445,-0.53252894,-1.4523616,-0.72566897,-0.15463156,-0.98507166,1.0957451,3.049837,-0.70960546,-0.34168538,1.2151442,-3.355863,2.2029302,0.34926605,-0.5922903,0.5232041,0.1663169,1.649133,0.86690825,1.4662402,1
-1.316325,1.2120576,-0.94575655,1.6482391,1.1428019,0.31785673,0.77467495,-0.003656,0.05266255,-1.5330946,-0.6344468,-0.5718017,-1.9031905,-1.7467587,-0.072299466,-1.7545545,-1.3414944,-1.7303258,-0.84318215,0.571317,-0.39165714,2.0239925,1.2132233,1.2913033,1
0.80624425,1.1450297,-1.1162802,-0.9282682,0.5375202,0.22153223,-1.0257835,0.053042352,0.7013756,-0.40720218,1.4158365,-2.4907477,0.9867475,1.5281736,-0.73142076,-1.0906967,0.84140956,-1.2364507,0.031374693,2.7886329,0.56545067,0.56939024,0.19182491,0.3764723,1
0.18569496,0.5124766,-1.0872204,-0.8531777,0.12594627,0.11420342,0.82309383,0.27401185,-0.7262152,1.8122756,-0.44794774,-2.125616,1.6034234,-0.7407946,-0.026429288,0.035103858,1.853936,-0.4272674,-0.17036852,0.2842416,-1.0307229,-0.53055316,-0.09033775,-1.338054,1
-0.15175319,-0.4634182,-0.27743325,1.1152799,-1.2756513,-0.75495684,-0.075674176,1.0829034,0.05864097,-0.4117108,-0.30982322,0.54052925,-0.23521161,1.9607778,-0.7600892,0.1685948,-0.59167874,0.2554847,-0.32030022,1.1547716,-0.6752794,-1.1579258,-1.0189211,-0.85829127,0
-0.63129175,-0.27342546,0.4191727,-0.49216092,0.5530425,-0.020813629,0.65831846,-1.5826604,-1.6279027,0.47157916,0.49053457,-0.087595016,0.18808478,-0.243855,-0.8284395,1.3079898,1.6663506,-0.016233608,-1.2331359,0.21051136,-1.603417,-0.57524335,-0.73423207,-0.28137076,1
1.4029977,0.79350126,-0.3484301,-1.1047783,0.5798524,-0.8897274,-0.3256556,1.2508404,1.3848846,0.3831175,0.2851845,0.2054308,0.21672928,0.2125854,-0.89450145,0.62772775,-0.8431516,-0.28379667,0.4789651,-0.24826583,-1.1394999,-1.3246257,-0.68144286,-0.48223785,1
-0.77386355,-1.7241342,-0.030149132,-0.39530426,2.4124987,-0.61582553,0.25812602,-1.146028,-0.2541877,1.042473,0.05496776,0.23579046,-0.26064664,1.0085926,0.84828407,-0.72031486,1.498713,-1.5577035,-0.9771136,2.2070413,-0.7107144,-0.6733444,0.8098624,0.034777135,0
0.4080802,-0.2029566,-0.46691096,0.78710186,0.30841607,-0.9862299,-0.078254,0.54832387,1.1591516,1.569087,0.75414246,-0.38327736,1.1533622,2.8758793,0.9178778,0.5409303,-1.0107167,-0.3073759,-0.8235811,1.9880528,-0.43454164,-0.24298945,0.27662945,-0.06704658,0
0.39890352,0.19694981,2.5642679,0.16004339,-0.9928914,-2.0152543,-0.29822847,-0.065302595,0.5663459,-1.9702175,1.2773855,-0.6053674,-0.58321476,-1.6128527,-0.7072917,0.2311536,1.831886,-0.082334355,0.8173913,-1.3064163,-1.2409946,-0.043696314,-1.1967098,0.1267935,0
-0.6207181,-0.703601,0.82504666,-1.5102332,-1.0182947,-0.6114713,0.22650361,1.3243794,-2.1186295,-0.36848593,-0.9979583,-0.23447812,-1.928904,-1.8448503,0.9683511,1.2805786,-0.75314057,0.47498357,-0.33640933,0.8157017,0.5443106,0.39959997,0.2798968,-0.30823028,1
0.10711771,1.875287,-0.7372325,-1.1983387,-0.900514,0.8946487,0.15052852,0.18894283,1.0200398,2.276803,-1.7189903,-1.2019339,0.23628074,-0.9040282,0.14580023,0.81698287,0.29720172,0.93699265,1.1039822,-0.15347189,0.33360615,-0.8058359,-0.93447316,-0.1868307,1
-0.4655833,-0.5730781,1.4099832,-0.0016750097,-1.1706493,-0.4022541,-1.0608952,1.5690019,0.5822048,0.5048447,0.90191495,-1.3792683,0.5388762,-0.2674983,-1.4298987,1.5761303,-0.001570642,0.0050488114,-0.19184226,-1.8206751,-0.02290333,0.8303743,1.2425382,-0.26209164,1
-0.11195822,-0.9160068,1.2653944,1.1980848,0.4619643,0.2948755,1.6599245,-1.1580889,-0.630458,0.1980213,1.0674791,0.73705196,0.80287206,0.21383983,1.151991,0.7625811,2.563122,0.94182944,0.5087213,-0.8421917,2.1879451,-0.09574219,1.8317337,0.64467704,0
1.9167429,-0.5677765,-1.7822745,-0.6568322,-0.44590136,-0.11153504,0.7248923,0.18048307,1.8806763,-0.1352689,1.219877,0.7510855,0.62028384,1.3374738,2.0522254,-1.2919888,1.1362636,-0.49887657,-0.4053716,-0.06142819,-0.7663848,0.6795674,0.9098265,0.838092,1
1.9708371,-1.3832079,-1.3824887,-0.81163293,-2.0236576,2.6863644,0.5237091,0.36386862,1.7149768,0.3463145,0.18645856,0.36315036,1.1833265,-0.2147488,2.52886,-0.20970908,-2.169951,-0.3672987,1.5593667,-0.295659,-0.7721769,-0.12022336,0.56663203,2.471261,0
-0.058728546,0.3787531,-0.3243387,-0.253327,1.7224252,0.83140475,2.6686437,-0.41026056,1.3005097,0.19011949,0.9153409,0.26468277,0.19574387,0.945789,-1.1692624,-0.18101484,-1.5427389,-0.951325,0.11209379,0.1534046,-0.8816692,-0.9267715,0.58363444,-1.27696,1
-0.77081835,-1.9211688,-1.7728772,-1.370127,0.7399178,3.4924736,1.0259941,-0.10680115,-0.38423038,-0.7161057,1.0411023,1.2520716,-1.0518578,1.2680973,2.2626824,0.09449148,1.3015226,-0.4522926,-0.20392033,-0.071646184,-0.6526369,0.8037799,-0.349374,-1.5624971,0
0.49865133,-0.87330115,1.5381749,-0.5807592,1.4494075,-0.5753923,0.45355785,0.07103865,0.52862847,0.08600436,-0.17409694,-0.10004085,-0.7561722,-1.482867,-0.9171417,-0.31705993,0.13792375,-0.051203787,-0.018732846,-0.97661674,-1.1838778,-0.38800967,-1.5253792,-0.4334393,1
-0.5799825,-0.3354763,0.4757254,-0.08697918,0.7801861,2.4752293,-0.83867764,-1.8847508,0.5774835,-1.434069,-0.3406731,0.70295745,0.5957793,0.43025577,-0.49719042,0.6797147,3.1886632,-0.034106277,0.57685745,0.6006865,0.412445,-0.2642047,1.0224994,-1.4067023,0
0.8059727,0.82553697,0.20015123,-0.37717173,-0.45394126,0.22150773,1.2812167,-0.058615465,-0.23731932,-0.4560894,1.8445512,2.2944505,0.10073912,0.33379537,1.7690908,-0.68956417,1.4976214,0.32939994,0.10967299,0.490077,-0.14562503,2.161062,0.8129807,0.4805495,1
0.3209769,1.8838565,0.8152396,0.4123038,-1.2071921,-0.32033965,0.6581743,2.503213,0.37008464,0.13981521,0.11114389,-0.37084305,-1.3857093,0.31303352,-0.8289114,0.38019687,0.16168135,0.3475855,0.3627885,-0.89948034,-0.16038842,-0.70880455,-0.02013494,0.41705185,0
-1.2311441,2.0811963,0.9823623,1.8167903,-1.501138,-1.0602545,2.75974,1.3460063,1.1971754,-1.5771513,-1.5493546,-1.2076876,0.15101302,-2.430287,-0.25432104,-0.4856439,1.1227899,0.39627874,1.6819094,-0.7642254,1.4764807,0.1318127,1.1357492,0.7252294,0
-0.49664676,0.8949561,0.097648665,-0.82384455,-1.9124955,0.33090192,1.0704913,-0.7778873,-0.35391968,0.22486328,0.13481778,-1.0370436,-3.2498212,0.13383749,0.8172824,-1.2569158,0.03147152,-0.1452924,-0.41647667,-0.51494646,-0.04274687,0.965628,0.5100173,0.5673861,1
-0.49562538,-0.86742246,-1.650134,-0.4913171,-0.8416843,1.0357778,-0.5365182,1.1372794,-1.1503891,2.6881893,-0.24091288,-1.0408432,1.4361991,1.4641609,0.79752135,1.062794,0.67477745,-0.6669177,0.6441165,-1.2970153,0.8324697,0.5196743,-0.37165907,0.56463933,1
-0.2504555,-0.48968077,2.4042354,-0.51621276,1.5662144,-0.8275714,-0.91061085,-1.2095408,-0.46409923,0.039755344,0.2653619,-0.5150772,0.13886815,1.7807884,0.4023929,-0.7969455,-1.0484989,0.54859227,-0.6243535,0.9260515,-1.1578753,-0.80605775,-1.0396987,-0.88427997,1
-0.88112944,-1.0457262,2.020144,-0.21268043,1.8410732,0.1930613,-1.9682953,-0.181178,1.44206,-0.78834665,-2.2652454,-0.34999055,0.0011937767,-0.84806496,0.9756402,-0.49528688,0.6087841,1.1440467,-0.53618395,-0.40608364,-1.1645337,1.7383678,-0.5726146,1.1155869,0
3.1410248,-0.12024456,-1.3380268,-0.96397924,0.5621241,-0.43209618,-1.3360833,0.15558934,0.4646302,-1.3166283,0.65572333,-1.044591,-0.76631427,1.8723747,-0.3738027,1.2250662,0.9669177,-0.5741894,-0.25446373,0.6187807,0.47023776,-0.040861577,0.42693678,-0.39992374,0
1.8596947,-0.5792228,1.3407509,0.05099368,0.8438369,0.019356964,-0.3520161,-0.88806075,-1.5218208,0.2268883,-1.6007676,-1.2547256,0.368913,-1.7258918,-0.58926433,-0.68122977,0.75942045,-0.9257653,0.26169974,-0.5089694,-0.0022062883,-1.1618261,-0.5484425,-0.9635031,1
0.07459158,1.2796993,1.212512,-1.5741004,-0.20681806,-0.65740806,-0.0981849,0.35197672,-0.8473643,-1.6242874,-0.21075875,-1.335824,0.039759994,1.0878528,-0.24896732,-0.13903928,-2.0742664,-1.2697939,-0.39152163,-0.08479354,0.0067433864,0.5445893,0.100952566,0.00639838,1
-1.136475,0.44395894,0.65021425,-0.2544617,-1.2785621,-0.5770276,1.9122086,-0.072577454,-0.8252623,0.15331325,1.2396004,0.84760636,0.24627042,1.2903619,-0.74059147,0.75718254,-1.2049137,-1.1880085,0.5099762,-0.023483485,-0.44796994,0.009222746,0.13217148,0.124351084,0
0.66957504,1.2039229,-0.9808855,-0.20103881,1.8160545,-0.7184006,2.7644496,-0.8891895,-0.8377403,2.3638747,2.2770686,-1.2484885,-0.91950846,-0.91037154,0.17864077,1.1353374,2.4950652,-0.6890097,-0.015359402,-0.56787896,-0.28704506,-1.0792196,-0.64309645,-0.44808838,0
0.85615253,-0.2675083,0.4061529,-0.58841836,-0.48466662,0.025495604,-1.6791114,1.3583686,-0.52011025,0.46617487,1.4652327,-0.16694847,-2.3844943,-0.46725816,-0.9348881,-0.22915176,-0.017068207,-0.31398875,-1.4167774,-0.98331964,-0.09054652,1.0410582,-1.1409194,0.70164347,1
-0.4067121,-0.16141559,2.052207,-0.25193948,-1.5571685,0.47798955,-0.3232963,-2.4412315,0.9894266,0.22022565,0.006804168,-0.21627899,-0.2736221,-1.8861022,-0.47073674,-1.5791721,1.352475,-0.6932446,-0.51625705,-0.5459978,-0.29698515,-0.21790726,-0.93922806,-0.16008902,0
0.51742816,0.90273243,-0.018606395,0.7520865,1.3046252,-0.42062938,-0.044728905,-0.9868026,-0.68716764,0.7648329,0.820052,0.9609764,0.5866305,-0.4260875,-0.5526756,-0.4936946,-0.089200616,0.1020346,-0.3333636,-0.61929625,-0.1761765,0.4371838,-0.6905538,0.67842185,0
-0.9062724,-1.7824976,-0.11487141,-0.11901793,0.0840559,0.6525574,0.062502384,-1.2102606,-0.63179606,-0.13439858,1.2200065,-1.287759,-1.7501705,0.7793944,0.53859735,-0.61128736,-1.2702634,0.65361685,0.010686517,-1.247379,0.4848321,-0.27255508,-0.16951612,-0.4509453,0
0.026282636,1.4431913,-1.3128339,0.52529645,1.4161935,0.8783457,-0.2802216,-0.5144323,0.35616457,0.77782506,1.5732363,1.0028682,0.079216,0.49347275,-0.90968573,0.22135703,-1.0128517,-0.7635987,0.9313626,-0.027648091,0.37114176,0.12362579,-0.9774262,-0.26288846,0
-0.7722811,0.3389415,1.4509646,-1.0639113,-1.3185148,-0.30255377,-0.56959236,-1.1399459,2.782233,-0.045469753,0.31981733,-1.2714033,-1.4199876,0.5872121,-0.77016896,-2.3163629,-1.8014922,-2.0270557,0.36090028,0.025760382,1.5921793,3.763683,2.2626622,0.6864543,1
0.020384222,0.66440105,0.83854145,-0.85776186,0.34968686,-1.8566467,-0.24353445,-1.1714132,-0.6036733,2.032303,-1.7390889,-1.040536,0.10763438,-0.5919842,-1.2288029,-0.28636342,0.43618822,0.5559929,-0.8166831,1.1543297,-0.80185163,-1.0948759,-1.0400555,-1.6206471,0
1.918638,-2.262395,1.7981198,-0.36988616,1.4704105,0.32891294,1.73593,-0.5149734,-0.12833133,-1.1854484,-0.026368678,0.63674045,-1.730581,0.57101965,3.328172,-1.6997528,-0.53620213,0.6349975,0.64221644,-0.1530816,7.6780252,3.033265,3.5356228,2.9802167,0
-1.4037373,-0.19502932,0.6214694,-1.1830943,1.2871294,0.3728003,-2.1407757,0.2949383,-0.17365235,-1.2316977,1.7123913,-0.046546165,1.768116,0.06332487,1.060703,-2.2934911,1.7275393,-0.30409563,0.3299821,-1.6752353,-0.80710185,-1.1164471,-1.1322478,-0.66988134,0
-0.64732915,0.5999769,0.44736737,-0.892457,-0.30996573,-0.5328301,-0.029013589,1.1848137,1.5388999,0.3689675,-0.8085964,-0.63586867,1.8184593,-1.3550509,-0.5282836,1.3982551,1.5169032,-0.37694955,0.18530566,-0.17972428,0.5587416,1.6558485,-0.41042602,0.043303594,1
-0.7226103,-1.0431573,-1.8339069,0.035230715,-0.6956725,-0.13768917,-1.5506587,0.43542674,-0.48641986,2.333616,0.7523338,-0.76420873,-0.16281119,-0.60347426,0.60231924,-2.5142694,1.5652356,-0.98123634,-1.305548,-1.411982,0.022594452,0.8319962,-0.90129244,-0.8849783,0
-1.1663125,1.1949008,0.35494396,-1.4194348,-0.22321147,0.807517,1.79444,-1.5947901,0.08502436,2.3959312,0.3468868,0.28715017,0.6212509,1.1996328,-0.31847322,1.2205323,-1.0725898,-0.65168816,-1.6289856,-1.0847774,0.7859225,0.8476287,-0.06382741,-0.5217294,0
0.80872804,-0.9308215,-1.0626372,-0.0866572,0.93887347,-1.2197489,-0.17298877,-0.175374,0.93611526,0.36662325,0.3050366,-0.9330077,0.89563185,-1.6016428,-1.915038,0.38096732,0.21617615,0.13353004,-1.1032085,-1.0298326,0.52031183,-1.1273459,-0.50539225,-0.6253923,0
1.5231661,-0.0007920861,1.2862697,-1.6490746,-0.19650641,-0.9252547,2.1268177,0.5207953,-0.31817025,0.311549,1.382366,-1.364877,0.8304943,0.053818345,0.23529346,1.4602747,1.3056146,-0.29622665,0.06943747,-0.007893562,-0.0028288513,-0.27601403,0.31795767,0.05555135,0
2.5381262,-0.63129103,-0.049330503,-1.4560521,-1.6677446,0.83802474,-0.8284902,1.5359248,-1.1996095,-1.1495441,1.7254448,-0.832155,0.114124715,0.45758745,1.0461369,-0.7488861,-0.6926134,0.6526917,0.3702274,1.6296225,-0.030554146,-0.6202967,0.6794925,0.4373761,0
-0.795033,-0.3222839,1.5154067,-1.9060746,-0.5284019,0.20897332,-1.2529676,-0.3935607,1.4801325,-0.06277062,0.5571155,2.8264809,-1.2944229,-1.5637491,-0.10109698,-1.3220916,-1.9572358,-0.6324942,-0.7284679,0.3358774,0.111746505,-0.00816001,-0.71561587,-0.5615886,0
-0.93256474,1.031609,-0.49490526,-0.16949266,-2.7252388,0.6353061,0.38670376,0.6972306,-0.67164046,0.048235744,-2.2820358,-1.5318538,0.7516828,-0.32431203,-0.55258095,-1.1979396,-0.97953004,0.8982569,-0.5441442,-0.18999484,-0.97267663,-0.64672303,-1.5961617,-0.925435,1
-0.76520574,1.5556977,0.25458825,-0.97995716,1.4961983,0.043520838,0.09385151,0.8363061,2.0504637,1.0905628,-0.7396826,0.93994164,2.7249107,-0.21230453,-0.92866516,-0.7304437,-0.12877005,-1.1088932,-0.5871819,0.2592309,0.22314395,-1.1237282,1.1850597,1.6644832,1
0.42520815,-1.7060177,-0.5307559,-0.9117719,-1.2953511,0.5168256,-0.8373532,-0.651227,1.6183698,-1.6937597,0.11331144,0.25332895,-2.3411794,1.2414403,0.45295513,-2.0406737,1.3625731,1.1702409,-0.07247661,-0.49677274,-0.43334073,-0.69395906,0.366304,1.0501786,0
-0.47870654,0.56615627,0.16839805,-0.3700653,1.4511385,0.51635706,2.2084284,0.38427418,0.83614945,0.81482875,-1.8416294,-0.23310497,0.8236358,0.10779405,-0.83429396,-0.63826513,-0.0176121,0.32600862,1.675832,0.63853216,-1.5467582,-0.60916275,0.82444406,-0.7033296,0
0.3712045,0.2895919,1.1208994,1.0058483,1.8032081,0.12802368,2.2844486,0.7057582,0.5577855,-0.6810286,0.3092414,1.0584168,1.3423641,-1.0239325,0.42776784,-0.8017301,0.02280891,-0.9031336,1.1639497,0.8999696,-0.66398335,0.25712392,-0.51458776,0.55349195,0
1.6451352,-2.1148598,0.14055231,-0.20708995,-0.048884496,-0.08648285,-0.35446858,-2.3593802,-1.0931777,-0.96762776,-0.85497504,-0.6028724,-1.1003321,-0.9113521,0.8727149,-0.88944453,-1.4731337,-0.28458747,-0.4737221,-0.48272002,-0.79113615,0.3957507,0.16640186,0.4202228,1
