P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,binaryClass
0.9595059,-0.17884539,0.035273314,-0.3664052,0.23194775,-0.24596153,0.24980679,1.4116927,0.8551105,0.13793077,-0.18282785,-0.67278695,-0.5467528,0.6710657,-1.3270072,P
-1.0710566,-0.46848673,-0.37103772,-0.24082404,-0.41378233,0.102840036,0.11811806,-0.64942217,-0.40911484,-0.9776776,-0.6001643,0.8474151,-0.43318853,-0.3268955,-1.5204817,N
-0.54932076,-0.50000334,-0.90926045,-0.52673566,-0.13637349,0.9588758,-0.20521814,-0.110438585,0.22024979,-0.8705107,-0.46629867,-0.63815284,0.96279657,-0.36017126,-0.059265852,P
0.55098426,-0.12178841,-0.15095639,0.46384227,0.42934832,-0.36111993,-0.34509593,1.7523113,-1.1919249,0.7788938,0.019393742,0.28730723,0.34557924,-0.23337203,1.7091259,N
-0.57655,1.5601572,-0.36820173,0.17492524,0.6451166,-0.6448518,-0.44692475,0.057520986,-0.18966639,0.35046822,1.8954811,0.6197295,0.80846864,0.31962323,2.059119,N
-1.0281559,-0.5913971,1.1104254,1.4583867,-0.97986346,0.36366194,-0.56356823,0.9609563,-0.47260287,-0.24029645,-0.6360301,-0.95413935,0.016008437,0.6552836,0.512932,N
0.3229138,-0.110584766,-1.3707951,-0.5613966,1.4013805,0.33889708,1.4134891,0.098004825,-0.35595673,-0.75335085,-0.18719395,-6.2925663,2.2475789,2.7069914,-1.22559,P
-0.049649082,-0.3490542,-0.19022237,-0.07140346,-1.0275769,0.19194528,-1.3809773,0.22989544,0.67404485,0.23313844,-0.39737904,-0.4146586,2.0720263,-0.13831493,0.272596,P
0.3172217,0.412957,0.10899706,0.22460325,-0.71004206,-0.12594998,-0.47935832,-0.39734042,1.1677499,0.048708797,-0.7347818,0.12861393,0.011344433,-0.71903634,-0.45504847,P
-0.23228365,-0.6007153,1.055264,0.24782291,0.33990282,-0.46846193,-0.02296701,-0.709211,-0.0074281096,0.93777364,-0.17815597,0.87428695,0.5414292,0.12940928,1.8886088,N
-0.9068986,-0.64886093,-0.9192414,-0.021381155,-0.70140684,0.8115303,0.1594516,3.6658149,1.03546,-0.47991246,-0.5254998,0.2899079,-0.7859998,0.048153624,-1.2022393,P
0.22411971,-0.32256186,0.33053002,-0.1174556,0.28777957,-0.009930193,1.1288441,-0.8748454,-0.19486237,0.005158715,-0.7645806,-0.0382109,-0.10278913,0.9978603,0.11412194,P
-0.033883028,-0.9517937,0.06073206,-0.37042376,-0.07877433,0.151871,0.061405122,1.0224123,-0.4681573,-0.044157416,-0.29505816,0.24463129,-1.1661395,-0.2108504,0.36181733,P
0.050030947,-0.29177392,0.4092937,0.8690466,-0.06972985,-0.1696857,-0.70438886,0.19894104,-1.1529114,0.11206048,0.4317359,0.14330846,0.5584634,-0.6101345,1.4388568,N
0.960762,-0.006246537,-1.112185,-1.3599606,0.7336339,-0.81344724,1.0925794,0.3721093,-0.4252243,-0.816032,-0.30014387,0.63499665,-1.8834598,-0.054803126,-0.06115237,P
-1.4256787,-0.20077223,0.7817693,0.89712393,-0.9056427,-0.41651705,-0.80068386,-0.33602384,0.52353275,-0.21551669,0.1796677,0.8692417,-0.8567898,-0.2912686,-0.3202752,P
-1.0103061,-0.033886343,-0.8363607,-0.73449004,0.25622475,-0.8338978,0.33741894,-0.4258397,-0.38630125,-0.7770815,-0.67268896,0.4140031,-0.05473409,-0.59005713,-1.3861783,P
-0.5506623,2.8552291,-0.19911788,-0.018068403,-1.2569352,-0.12083389,-1.8434644,-0.2669403,1.5807738,-0.02876997,2.1838295,0.16263376,1.2925706,-0.86701035,0.5272385,P
0.30229014,-0.54419285,0.21069294,-0.70884657,0.8897946,-0.6183295,0.6675459,-0.24629565,-0.8421758,0.70909333,-0.15498604,-3.2064676,0.41552523,-0.18037266,1.1683123,N
-0.61508983,2.6959026,-0.1774272,0.51242614,-0.04155433,-0.38270816,-0.34771752,-0.16639236,-0.057326347,0.59734213,2.1550875,-0.52377146,0.9432794,0.99620736,-0.3597252,N
4.3231254,1.4881783,0.08927746,0.052002013,-1.4428533,2.3804257,-0.1365868,-0.78061867,-1.6239705,1.1047533,-0.15819943,0.6352681,0.38107193,-0.22952971,2.0596066,N
0.78816235,-0.26177478,-1.1238949,-1.7782762,1.5686301,-0.54056466,1.6698008,0.21029344,-0.24089056,-0.13271469,-0.24689808,0.2827461,-1.0798454,1.9846331,0.21138044,P
-0.7720572,-0.40810457,0.4171309,-0.071125716,-0.84725755,0.8895753,-0.5389718,1.6406987,0.2517193,-0.06828463,-0.40716523,0.29275912,1.0728731,-0.38040483,-0.20077884,P
2.2265205,1.3531973,-2.2862418,-1.8219895,-0.9924206,3.7242792,1.9331343,-0.6585849,-1.3419032,-0.68915206,1.5884997,0.5447781,-1.1065781,1.0200887,1.7543464,P
-0.68694043,-0.3014201,0.29194343,0.5521255,-3.418119,-0.0989483,-3.5681112,-0.7480761,4.1246333,0.422032,0.50701886,0.06883773,1.5988226,-0.43913996,0.9503839,P
0.8550757,0.15537527,0.44899914,1.0794786,-1.239436,2.3674908,-0.6536933,0.6938647,0.031829238,-0.8062528,0.13384606,-0.28720698,-0.40958947,0.0172818,0.77134824,N
-0.15643468,-0.098535985,-0.32170203,-0.0057991445,0.07219583,-0.19123346,-0.2738846,-0.71966064,-0.5746048,-0.07901865,-0.06339404,0.2950831,0.013633579,-0.6693951,-0.61854327,P
-1.1493908,-0.316271,0.055795014,-0.051197648,-1.1685188,0.054124147,-1.9210608,0.587147,0.48311502,-0.7876264,-0.9331285,0.04824069,1.3186626,-0.25460988,0.7657924,P
-1.3176904,-0.5053338,1.7702955,2.3697314,-1.1901064,0.96948683,-0.9180719,0.118891776,-1.0300992,0.79354733,-1.0332454,0.4847822,-0.5027382,-0.70632946,1.2781681,N
0.08893457,0.07928726,-1.8515406,-1.656103,-0.4189751,-0.25410962,-0.2386184,0.07818246,1.4106866,0.2811832,-0.1463502,-3.5870743,1.762513,-1.2414311,-0.939492,P
0.19116673,-0.3967987,-1.0663055,-1.0781683,0.73012114,-0.30685782,1.4848214,0.29312396,-0.14266923,1.7697012,-0.08961521,0.6955414,-1.6390765,0.8552431,0.23689044,P
-1.1003534,0.6837337,0.08642219,0.41242373,-2.8429735,2.117594,-1.8122854,0.6024102,1.9363496,0.30983636,1.1549853,0.1354907,0.5047926,-0.54641485,0.061682895,P
1.2955394,0.02528727,-0.5243215,-0.8639369,0.75381976,0.16449419,0.36756593,0.53001815,0.054567873,0.102606535,-0.59904784,-3.280052,-0.13486248,-0.20766571,-0.094254896,P
-0.077919096,-0.740589,-0.13696581,-0.5457758,-0.4198069,-0.101176664,0.11918679,0.15177238,0.06208116,0.29211286,-1.1260259,-0.1784859,0.43965673,-0.64628965,0.9312642,P
0.39677817,0.42033717,-0.51334476,-0.30463952,0.56620216,-0.40104783,0.26994532,-0.5027379,-0.10416025,-1.2065674,0.06349525,-0.012985377,-0.27827817,0.23607305,-1.0539061,P
0.13077734,-1.0543433,0.75376093,-1.0665302,0.38781247,-0.17193785,0.32506156,2.5454109,0.056271344,-0.05844269,0.041347772,0.32386246,-0.6527482,-0.16937262,-1.8821037,N
-1.0906713,-1.0489287,1.4501194,0.71570975,-0.31288385,-0.4110546,-0.50929564,-0.2471667,-1.0577629,0.23403586,-0.41356656,0.35532463,-0.40025634,0.57277405,2.0310192,N
-1.6683116,0.995168,-0.23039517,0.91775924,-2.9288673,2.983571,-1.5114819,-0.16311797,0.9681347,0.15715392,0.7171824,0.7462045,0.5720553,-0.8949995,-0.39438832,P
0.25553143,-0.35872424,-1.8673127,-0.91596305,-0.40038285,-0.8691183,0.4398973,-0.46194986,1.0651104,-0.43110085,0.42031547,0.6533172,-0.7897961,-1.1352185,-0.77410483,P
-1.1817217,0.0584206,0.39038768,0.7293757,0.17079636,-1.242096,-0.65064365,0.641781,0.52404356,-0.56076646,-0.7009585,0.42669407,-0.15696135,-0.8387543,1.5880287,N
-0.6141415,-0.7116275,-0.32031378,1.3509092,0.09269355,0.04865986,-0.38898718,1.1471815,-0.06445277,0.65422076,-0.909439,0.585722,-0.53384733,-0.9263402,2.0476665,N
3.1637697,-0.30218795,-0.99610734,-1.6614083,-0.39874655,1.0183396,-0.2964064,0.57272786,1.8877456,-1.0145465,-0.24705851,-0.62039334,1.4097571,-0.13710925,0.05368671,P
-0.02327074,-0.79714084,-0.76798046,-0.6136236,0.40528128,0.20972933,0.37840217,-0.17372814,-0.25259408,0.11636925,-0.095975414,0.733264,0.04789664,-1.547017,-0.9878775,P
6.9657097,-0.17394343,-1.9626396,-1.8264952,-8.229154,13.149319,0.38262576,-0.8362711,2.6175642,-0.14027283,-0.44431192,0.7586398,-1.7199872,-0.34720916,-1.1595893,P
0.61425894,-0.028609458,-0.5263727,-0.5175799,-1.6868465,0.019293673,-1.5539292,-1.1727465,2.261632,-0.413363,-0.3634373,0.14220148,2.1434212,-0.48750058,-0.4682481,P
0.23907775,-0.16331069,-0.15422618,-0.39906776,-0.100800216,0.33643916,0.5643702,-0.80218023,-0.39815477,1.2923119,-0.41161513,-3.3819337,0.3647035,2.482849,-1.4971477,N
0.58909106,-0.5892751,-1.0046644,-1.3978611,-0.11081477,-0.15562434,-0.2080562,-0.14049867,1.2029424,0.4610331,-0.7082329,-0.4468438,2.2516453,1.2245235,-0.2058324,P
0.21092933,-0.009419411,-1.1054835,-1.0214579,1.615942,-0.07142717,2.9203622,0.10059366,-0.4217346,-0.85556924,-0.11159223,-9.322593,1.9194456,3.2886908,-1.9170784,P
0.6826832,-0.29487115,0.3780957,-0.1434206,-0.17915148,0.25232682,0.5412905,-0.25085092,-0.575897,-0.8417269,-0.48175013,0.0067748725,-0.4271742,-0.76794577,-0.023635387,P
1.6063154,0.058747828,-1.2013779,-0.75166214,0.7048397,-0.6788162,0.53004885,-0.38922676,0.7057441,0.32071942,0.37278637,0.63367915,0.47129676,-0.71997523,-0.83131415,P
-0.27060422,-0.48064837,3.7304738,1.1276317,0.029453903,-0.09879182,-0.4425614,-1.0387911,0.39550936,6.563596,-0.64125216,0.068346396,-1.2937598,-0.824613,-0.1747905,P
0.70208144,-1.0486656,-0.2874877,-0.31272146,-0.08585411,-0.12171553,0.07307893,-0.44783992,0.05466348,-0.704816,-0.117221475,-3.3264174,1.561525,1.2563125,-0.7055551,P
1.5868546,-0.85199106,-0.5837788,-0.6746092,-0.06625617,-0.29243767,-1.1483808,-1.038518,0.7543719,-0.47436893,-1.0067766,0.060320795,-0.032826275,-0.34734258,-1.6604959,P
-0.6275713,0.10836016,1.2216234,0.72626495,0.36982825,-0.04551032,-0.41088217,-0.23416257,-1.0185702,-0.26972038,-0.14662015,-0.058753192,-0.125649,-0.24594744,-0.7457237,N
-0.6610743,-0.46576998,2.4547186,0.5141209,-1.2702155,0.17979132,-1.3621628,-1.4015951,0.9400607,4.216749,-0.107005894,-0.12721443,-1.0106469,-0.7939501,-1.4572161,P
0.32504958,0.41122034,-0.64592046,-0.29979455,1.1887692,-0.18645051,1.2343311,-0.4058974,0.27463314,-0.4521694,-0.3945113,-0.06351097,-1.065668,1.0078743,0.40705413,P
2.2710552,-0.9548056,-0.91179055,-1.6610115,1.1484166,-0.3990208,1.8047382,-0.43727836,-1.3726898,0.26990557,0.10136348,1.1184182,1.4618411,4.7425213,-1.7576997,N
-0.43698668,-0.64264643,-0.3473252,-0.92999536,0.68715876,-0.24607468,1.747366,-0.5897457,-0.115557946,-0.54701036,-0.38893256,-0.14889675,-2.3211522,0.40517378,0.41269803,P
0.87026185,-0.80569583,0.00473094,-0.88645405,0.6459334,-0.8286296,1.0838928,-0.2007747,0.09579001,-0.075602174,0.080714494,0.25521293,-1.5201286,-0.21331495,-1.3497661,P
-0.25973624,-0.718433,1.5997028,1.8720299,-0.34364983,-0.43210956,-0.8148811,-1.0629393,-0.5569027,0.04568757,-1.239693,0.27535975,-0.08967607,-1.2283782,0.96000457,N
-0.99747086,2.480638,-0.3306663,0.7475709,0.3979209,-0.47462678,-0.18019664,0.1846976,-0.40251014,0.3148915,2.7830775,0.92744684,1.051921,0.363387,1.736635,N
-0.07273358,0.41828537,-1.1301967,-0.97571045,1.2868476,-0.70837414,1.8012275,0.07640307,0.08292732,-0.267428,-0.09576683,-0.23380207,0.30206317,0.7706351,-0.31962022,P
-0.21806562,-0.21761805,-0.9812852,0.0600363,0.3963474,0.033474624,-0.12533069,0.042937964,0.7655915,0.115841866,0.45371783,0.35569987,-0.026328243,-1.1356578,0.33694935,P
-0.64682746,0.18265244,2.0013618,0.016138278,0.5254177,-0.21381591,0.27243313,-1.014735,-0.818695,-0.09939206,-0.3824657,0.6287628,0.5278781,-0.9505674,-0.19136149,P
-0.50022566,-0.6302043,0.73391247,0.30916542,-0.72511834,-0.7276257,-0.43524113,-0.0026639812,-0.45926085,-1.2025758,-1.0707915,0.17841464,-1.1702197,-0.24534693,0.7454892,N
-0.92011535,-0.12682573,0.794771,0.68898445,-0.70439637,0.21274346,0.19689542,-0.15603216,0.17058717,-0.56345767,-0.023136884,0.13435109,-0.16600725,-0.9192806,1.5648742,P
-1.1951725,-0.76933736,0.53828585,1.0415444,-0.2928353,0.035014123,-1.3010173,-0.80950624,0.84501845,-0.68628126,0.08603901,-0.2663081,0.8728461,0.30989635,-1.0069871,N
-0.24819724,1.5458626,-0.74136126,0.4347126,0.7265814,-0.65844876,1.0435352,-0.23088193,0.025885612,-0.9332875,2.146229,0.51205933,0.12183665,0.5605436,2.0067165,N
2.2116191,-0.27844268,-1.8115728,-1.090085,0.5570115,-0.12401548,0.2984345,-0.28553593,-1.0515338,2.6400602,-1.0551066,-0.13905919,2.9247756,8.613867,-0.84179354,N
-0.12072635,-0.46457446,4.186927,0.6561183,-0.39545316,-0.68012106,-0.39284617,-0.56152594,-0.4406447,4.5246506,-0.29724115,0.1862149,2.9288642,-1.2166259,-1.1881734,P
-0.5105603,-0.49083132,-1.0399107,-0.23039195,-1.7408122,-0.07959899,-2.7263858,0.54905075,2.2457576,-0.37546864,-0.614341,-0.087864704,1.4122236,-0.843698,-1.2963955,P
1.1702392,-0.50588226,0.27863845,0.16071555,-0.45711976,-0.22583294,-1.4606036,-1.3273431,0.18343857,6.451923,0.12418425,-0.05828768,0.52794343,-1.5444002,-1.1883858,P
1.1365192,-0.43783146,0.14736292,0.0032644123,0.5125783,-0.17084078,-0.37330195,-0.77940726,0.46966854,0.11459944,-0.084724545,-0.11694264,2.594544,0.7339714,1.4286828,P
-1.2012463,-0.19332932,1.3750305,1.4473848,-0.47426537,-0.38299865,-1.1040324,-0.0056717396,-0.45722193,-0.29270548,-0.49560714,0.8670159,0.45646915,-0.6767104,1.1129062,N
0.59846103,-0.12943897,1.5372891,0.090072095,1.0367013,-0.6299947,0.5718837,-0.789834,-0.60978603,-0.15778899,-0.07495722,-0.29509485,-0.9070757,0.35732672,0.34909475,P
-0.0050102547,-0.28133097,0.8499378,0.52057457,0.00855954,-0.26565105,-1.4917943,-0.6096513,-1.0724694,0.4412725,0.14654344,0.06621155,0.9520125,-0.042336345,0.4610441,N
0.94057155,-0.14617002,-0.2287813,0.22418949,0.4539442,-0.8886584,0.31903678,1.9623058,-0.51601744,-0.19597556,-0.19032449,0.64686275,0.11880599,-1.5794907,-1.2027137,N
-0.19892742,-0.22072916,0.27050364,0.09755932,-0.061892726,0.24201328,-0.46175888,0.37012377,-0.5751316,-0.95978606,-0.7715368,0.7279376,0.5319466,-1.613244,-0.6763907,P
-1.646801,0.16086161,-0.37824896,-0.008614786,1.0830054,-0.5926039,0.3146021,0.124843776,-0.47308123,-0.052390732,0.0003771037,0.55064905,-1.0182724,0.54922813,-1.1215004,N
0.2825306,0.65025854,-0.6536867,1.2853614,0.26685017,-0.46429548,-0.16725627,-0.49019384,-0.77004004,0.023488324,0.17705424,0.24450812,0.8884436,-0.41997716,-1.6344047,N
0.52842945,-0.8271988,-1.0240425,-0.6818226,0.4788503,-0.30339995,0.1168805,0.2950477,1.4429902,-0.34858003,-0.1934008,0.65277624,-0.022556782,0.33179945,0.5626963,P
0.08710155,-0.44227073,1.3095697,1.5070937,0.16905876,-0.50426906,-1.2420269,-0.8547514,-0.70773566,0.39638817,-0.48262027,0.2452501,1.1366612,-0.537407,-0.37943217,N
0.29351804,2.5027864,0.019707456,0.33374667,-0.19706923,0.10537187,0.1397072,0.34849328,0.04002872,-0.18212871,2.955508,0.2910887,0.22054851,-0.23004502,-0.34786487,P
-0.2804192,0.9655303,-0.9572214,-0.57213813,0.7466413,-0.37520579,-0.056887925,0.5141793,0.65057075,-0.8523319,0.6937524,0.027263552,-0.23521659,0.23637876,0.03531854,P
-0.6117796,1.3826902,0.44494528,0.62682474,0.6473215,-0.14543566,0.028387547,-0.18360126,-0.5792997,-0.44950107,1.1909356,-0.42378315,1.3163087,-0.48919797,-0.49226406,N
0.5073251,0.53253675,1.2130327,0.86388576,-0.3461115,0.46984804,-0.88412714,-0.88502204,-0.8072771,0.45454738,-0.71803653,-1.5320174,1.0059314,-0.36833775,0.730753,N
-0.35514116,-0.6852736,1.237646,0.49238396,0.29323182,-0.251033,-0.60682374,-0.6325374,-1.0324411,-0.31160942,-0.39892054,0.17094497,-0.6356824,-0.6069188,0.8849641,N
-1.3858582,2.3978937,0.36037707,0.9114046,0.28855863,0.4708303,0.111521006,-0.91869456,-0.4996214,1.1824,2.3896172,-0.78136355,1.16514,1.1396881,-0.57835704,N
0.42503095,-0.17511913,-0.44017583,-1.1004303,-1.8174729,-0.057887018,-0.7730313,-0.15815774,2.9682398,1.3045805,-0.4404792,0.5849577,1.0428756,-0.7723955,-1.0748826,P
-1.0505782,-0.4241311,0.696898,1.0377436,-0.30711025,0.2344456,-0.3975215,-0.5423492,-0.59401363,-0.28889382,-0.5090387,0.7779866,-0.24185792,-0.5181953,1.0362362,N
-0.014122922,-0.06732342,-0.5864222,-0.29972547,-0.29358038,-0.09701647,-1.0795093,-0.1147944,2.0073686,-0.41270787,0.09560236,0.14456666,0.15137798,-0.30737966,-0.33980352,P
-0.18661343,-0.59210193,-0.5458561,-2.3810434,0.64793,0.43229213,1.1944529,0.8368542,0.8958816,-1.2087002,-0.061436236,0.6404647,0.31279683,1.0020211,-0.4847216,N
0.5464668,0.8911412,-0.29753703,-0.3665728,0.47848397,-0.1251951,-0.06756991,-0.03683561,0.24184187,-0.6109436,1.5386904,-3.6356575,1.604625,0.9933901,1.2878289,P
-0.623044,-0.89117694,0.6644684,1.335845,0.52426267,-0.65822554,-1.0393502,1.735173,-0.49181056,-0.82951653,-0.640499,0.751933,-0.070923075,-0.2512566,1.0732926,N
0.02918648,0.4571883,-0.5240147,-0.43638027,-0.19579525,-0.9777383,0.4505971,1.3957827,0.44949877,-0.053502023,-0.074005514,0.29313603,1.1406655,-1.255238,1.2397518,P
-2.0384746,-0.0787179,0.6733893,1.4736973,-0.37519595,0.8287116,-0.81445086,-0.5045861,-0.9108287,-0.39793554,0.31892473,0.38937578,-0.5892559,-0.19216603,0.45050752,N
-0.56663954,-0.83704156,0.6044137,0.4774241,0.115696445,-0.28735957,-1.0165069,-1.2223177,-0.5831232,0.13550484,-0.16494764,0.6813966,-1.053555,-0.37691605,1.9470241,N
0.7759816,-0.41333073,0.18119958,-1.0998456,1.136907,-0.57968044,0.9937153,-0.99598813,-0.81424534,-0.6872403,-0.21647532,0.044935554,-0.30730253,-0.3907084,1.6993273,N
1.4251834,0.42799807,-1.747086,-0.45873326,0.73324203,-0.76120317,0.44276306,0.30406386,0.6122431,-0.27660552,0.52301514,0.42639804,-0.4130659,-0.080583766,-0.74730736,P
-0.37415817,0.12023646,-0.68945885,0.106628284,0.3254986,-0.38474178,-0.6222983,-1.0125089,-0.31979737,0.10187051,0.3923105,0.062473625,0.0075564682,-0.006951168,0.99202025,N
0.26601893,-0.4784692,-0.6193281,-0.8127672,0.29999024,-0.38423872,1.0459037,-0.81942976,-0.5078797,-0.31888005,-0.50621575,0.30355552,-0.36709207,-0.68194205,-0.32981557,P
0.5490862,0.19522086,0.09072371,-0.2617262,-0.37453535,0.23815951,-0.5729579,-0.122006804,0.12473726,-0.9303868,-0.32840788,0.04172788,-0.12183127,-0.53511345,-0.71329206,P
0.55075604,-0.79182446,-1.140999,-0.9720594,0.5064285,-0.41197032,0.3016891,-0.1622386,0.9391542,-0.52469945,-0.5829422,-0.9763193,-0.4147801,-0.81339544,-1.2353632,P
0.7160231,-0.5360614,0.6723496,-0.7557633,-0.735158,0.61313915,-0.16598806,0.26294428,2.0649204,-0.4040904,-0.9373795,-0.031871267,0.41824073,-0.72720826,0.8103161,P
-0.109873205,-1.3068289,0.5653877,0.803497,0.37708765,-0.34052947,-0.5182387,2.699552,-1.3889434,0.28837085,-0.4616269,-0.288912,-0.40858144,-0.13859253,1.1401724,N
1.2328013,-0.54551065,-1.1693466,1.0466349,-0.024186432,-0.985783,-0.5520439,-0.50393444,-1.1017809,3.0533714,-0.5847481,0.51342195,0.78322864,-0.7816917,-1.4932426,N
-1.0960183,3.144494,-0.20668463,0.5004327,0.27309588,-0.642156,0.009913653,-0.80903083,-0.43824846,0.070370704,3.1934316,0.14029977,0.38013414,-0.94893324,1.3627685,N
-1.0099773,-1.0941718,0.55538505,0.5562368,-1.0702877,-0.5625205,-1.0671749,-0.69650906,-0.18971999,-1.5240273,-0.5795274,0.29434115,0.62252146,-1.3692012,0.87762326,P
-1.213312,3.7016194,0.46425357,2.918342,-0.59904414,-0.6706548,-1.884297,-0.3262854,0.7689377,1.0406749,4.690454,0.5755343,1.0269862,1.5933046,-1.3728957,N
-0.14563349,-0.37252414,0.2539423,1.4651939,-0.9959663,0.5486711,-0.642869,-0.42324007,1.533741,0.20633957,0.12412602,0.68097067,0.7477239,-0.8294866,-0.13529707,N
-0.8990089,-0.04160127,0.497464,1.6725804,-0.6262877,-0.30419824,-1.5723155,-0.80233026,-0.983562,-0.47602433,-0.8311244,0.5607275,-0.086397305,0.13473713,1.1968132,N
-0.55841964,-0.5052397,-0.006331235,-0.25103188,1.2415745,-0.118068874,0.06302822,-0.3601546,-1.554246,-0.43137795,-0.22980529,0.53176755,-1.3130612,0.8132563,1.1982107,N
0.63036346,-0.8598341,-1.3375249,-1.6449175,1.4046106,-0.064563274,1.5600134,-0.66758347,0.04805699,-0.46299738,-0.8157258,0.48126203,-1.5385277,1.0742645,-1.1720744,P
-0.83765817,0.3838377,0.58569366,0.37212408,0.9361291,-0.105963275,-0.36103165,0.46594366,0.14516908,-0.028831333,0.9177759,-0.06634724,1.0742054,0.69691867,0.7057996,N
-0.42376184,-1.0911021,0.6712805,2.0179276,-0.36555338,0.73567575,0.03600225,-0.3776106,-0.5217895,-0.38823208,-0.48129424,0.3854025,0.9120052,0.15610847,-0.42341235,N
0.1390838,-0.11842579,-1.0965918,-0.59167635,0.5361057,-0.59089506,1.0185642,0.1958666,-0.0886962,-0.7637204,-0.8514426,0.27240103,-0.49518818,-0.23481217,-0.24413416,P
0.29186368,-0.10834354,0.745356,1.94628,0.018498585,-0.702825,-0.09421508,2.5799885,-0.5296293,1.0378442,-0.46583834,0.56488335,0.75504285,-0.8063463,1.4119583,N
0.4604649,-0.5451241,-0.61288226,-1.8084236,-0.10306668,0.027258337,0.2639329,-0.8080441,1.194922,-0.462239,0.37514547,-1.9964173,-0.9498423,-0.46365693,-1.0662711,P
0.1175244,-0.0747205,-1.1684575,-0.055112764,0.61080027,-0.030072093,0.035044685,-0.07463598,0.11719352,0.15153944,-0.7106259,0.96660006,0.2459009,-0.13378832,-0.6398764,N
1.7251027,-0.5747769,-0.20979896,-0.522459,-1.119218,-0.7380959,-0.8215286,4.1176076,1.6540217,-0.22756584,-0.40766713,-0.95166165,2.0896168,0.29935718,1.5420687,P
-1.1634833,-0.5795994,0.74755144,1.6768259,-0.5419997,0.5493424,-0.52387893,-0.551443,-0.67079115,-0.22258085,0.0473547,0.6482353,0.41724437,-0.28886935,-1.7555883,N
-0.12038716,0.09974387,-1.9351165,-0.6655541,0.8164756,-0.7263312,0.3803764,-1.167776,-0.46743923,-1.0132629,-0.408865,0.37990814,0.6095472,-1.0728595,-1.7438934,P
-0.61202717,5.6609273,-1.6656106,-0.54113865,1.3558385,0.43254188,1.2382127,-0.4977608,-0.07282525,-0.23084179,7.034584,0.32284877,0.10031478,3.0772774,-0.44154838,P
-0.34386182,0.09940016,-0.44778123,0.15007305,0.06763122,-0.6859402,-0.3569417,1.1538095,0.2463528,0.7515391,0.40332264,-0.17911594,0.31408396,0.8293006,2.163811,N
-0.43275124,-0.230225,3.0472279,1.8647925,-0.347689,-0.15903582,-0.77407014,-0.060015142,-0.5801397,1.0083227,-0.78290105,0.052614182,0.18826662,-1.1831939,0.35424978,N
-0.40085357,-0.44136658,-0.06921384,1.331479,0.4788214,-0.34379855,0.24045847,-0.65839654,-0.40975875,0.9169112,-0.6046528,0.37283754,-0.08444345,-0.09223285,1.9020635,N
0.9970591,-0.9204977,-1.1981533,-1.1986823,1.1545823,0.17701197,1.601297,0.34531772,-0.46731392,-1.0833167,-0.607264,-3.7118006,-0.011948451,2.1343906,-1.0117319,N
0.11480142,0.037078857,0.7813798,0.49589047,-0.3128428,-0.37783688,0.1594126,0.87921256,-0.42811584,1.7223406,-0.06044039,0.46286482,-0.077443466,-0.5790973,-0.7672346,P
0.52471125,0.25042278,0.02965872,-0.13977313,-0.78614736,-0.0020071566,-1.1755993,-0.026901603,1.0517018,0.26599622,-0.91036856,0.80404913,-0.23029631,-0.90150774,-0.93672097,P
-1.2103537,-0.67723113,1.6692886,1.8288478,-0.9679433,-1.1312975,-1.6680666,-0.21971348,0.45005703,1.2387203,-0.5333054,0.60083944,1.8698946,-0.55163395,0.08847518,P
